# s  	mu_x  	mu_y  	beta_x  	beta_y  	alpha_x  	alpha_y  	D_x  	D_y  	Dp_x  	Dp_y
3.209475300000000061e+03 9.334801091999999301e+00 9.386359138999999630e+00 8.131280440999999826e+01 4.202986785000000225e+01 1.584692205000000076e+00 -9.010789994000000247e-01 3.471195590000000220e+00 0.000000000000000000e+00 -1.016045463000000010e-01 0.000000000000000000e+00
3.216135299999999916e+03 9.349736980999999503e+00 9.408288419999999874e+00 6.212026071999999743e+01 5.594098832000000243e+01 1.297103308999999927e+00 -1.187569536999999897e+00 2.820967213999999945e+00 0.000000000000000000e+00 -9.315385728000000198e-02 0.000000000000000000e+00
3.222785300000000007e+03 9.369420583000000136e+00 9.424808395999999533e+00 4.677855292999999648e+01 7.363647779999999443e+01 1.009946232999999971e+00 -1.473267797000000101e+00 2.227951336999999921e+00 0.000000000000000000e+00 -8.470316825000000216e-02 0.000000000000000000e+00
3.223165300000000116e+03 9.370724125000000626e+00 9.425623508999999345e+00 4.601722927000000141e+01 7.476237865999999599e+01 9.935370741000000283e-01 -1.489629209999999926e+00 2.195764132999999951e+00 0.000000000000000000e+00 -8.470316825000000216e-02 0.000000000000000000e+00
3.229425299999999879e+03 9.395554703000000174e+00 9.437450562000000431e+00 3.527045161000000206e+01 9.509381432000000700e+01 7.232209778000000533e-01 -1.758088142999999937e+00 1.691978945000000012e+00 0.000000000000000000e+00 -7.625247922000000234e-02 0.000000000000000000e+00
3.234853000000000065e+03 9.422242289999999798e+00 9.445862003000000229e+00 3.209084512999999816e+01 1.036049421999999964e+02 -6.126445092000000203e-01 1.847107362000000030e+00 1.357926348999999977e+00 0.000000000000000000e+00 -2.542711622000000046e-02 0.000000000000000000e+00
3.241463000000000193e+03 9.451032859999999758e+00 9.457352995999999123e+00 4.206240625000000222e+01 8.104024286000000643e+01 -8.959293743999999782e-01 1.566547775000000087e+00 1.216305345000000093e+00 0.000000000000000000e+00 -1.697642719000000064e-02 0.000000000000000000e+00
3.248103000000000065e+03 9.472905116999999819e+00 9.472270287000000621e+00 5.584974255000000198e+01 6.211065847999999789e+01 -1.180499965000000095e+00 1.284237899000000072e+00 1.130033473999999982e+00 0.000000000000000000e+00 -8.525738156000000831e-03 0.000000000000000000e+00
3.254753000000000156e+03 9.489460046999999676e+00 9.491927275000000108e+00 7.344543962999999565e+01 4.691276741000000072e+01 -1.465499129999999983e+00 1.001113879999999901e+00 1.099788291999999945e+00 0.000000000000000000e+00 -7.504912654000000128e-05 0.000000000000000000e+00
3.261413000000000011e+03 9.502171999999999841e+00 9.518029479000000848e+00 9.486659745999999416e+01 3.546817022999999836e+01 -1.750926870000000024e+00 7.172607753999999947e-01 1.125738812999999894e+00 0.000000000000000000e+00 8.375639903000000122e-03 0.000000000000000000e+00
3.263120699999999943e+03 9.504949137000000547e+00 9.525959903000000395e+00 1.009716958000000062e+02 3.314295890999999727e+01 -1.824114616999999994e+00 6.443433262000000106e-01 1.140041893000000028e+00 0.000000000000000000e+00 8.375639903000000122e-03 0.000000000000000000e+00
3.273470699999999852e+03 9.522157556999999883e+00 9.573141679000000792e+00 8.079956309000000658e+01 4.251790021000000053e+01 1.563168539000000079e+00 -9.096156747000000431e-01 9.212099881999999962e-01 0.000000000000000000e+00 -2.380221691000000001e-02 0.000000000000000000e+00
3.280130700000000161e+03 9.537171470000000539e+00 9.594828024999999982e+00 6.186868458000000004e+01 5.653686666000000116e+01 1.279337469999999977e+00 -1.195225001999999925e+00 7.891393370000000518e-01 0.000000000000000000e+00 -1.535152788000000018e-02 0.000000000000000000e+00
3.280520700000000033e+03 9.538182874000000311e+00 9.595916905999999358e+00 6.087728350999999805e+01 5.747567568000000193e+01 1.262716546000000051e+00 -1.211977601999999932e+00 7.831522411000000350e-01 0.000000000000000000e+00 -1.535152788000000018e-02 0.000000000000000000e+00
3.286780699999999797e+03 9.556903791999999953e+00 9.611183476000000780e+00 4.673830806000000138e+01 7.432831341000000691e+01 9.959325793000000093e-01 -1.480041048999999997e+00 7.135031612000000134e-01 0.000000000000000000e+00 -6.900838846000000373e-03 0.000000000000000000e+00
3.293420700000000124e+03 9.583004132999999314e+00 9.623715414999999496e+00 3.539142921999999913e+01 9.586974214999999333e+01 7.129538656999999668e-01 -1.763978451000000058e+00 6.941324469999999858e-01 0.000000000000000000e+00 1.549850184000000101e-03 0.000000000000000000e+00
3.298848399999999856e+03 9.609546162999999197e+00 9.632062598999999281e+00 3.232957625000000235e+01 1.043532191000000040e+02 -6.281394072999999523e-01 1.869709376999999950e+00 7.414406596000000516e-01 0.000000000000000000e+00 2.702571907999999981e-02 0.000000000000000000e+00
3.305458399999999983e+03 9.638073259000000448e+00 9.643479043999999334e+00 4.251813290999999850e+01 8.151151111999999443e+01 -9.132632179999999877e-01 1.585852132000000081e+00 9.465289940000000124e-01 0.000000000000000000e+00 3.547640811000000310e-02 0.000000000000000000e+00
3.312098399999999856e+03 9.659691692000000884e+00 9.658324650999999150e+00 5.654792594999999977e+01 6.234759269999999987e+01 -1.199681100000000056e+00 1.300223780999999912e+00 1.208540045999999979e+00 0.000000000000000000e+00 4.392709714000000293e-02 0.000000000000000000e+00
3.318748399999999947e+03 9.676036265000000469e+00 9.677934307999999319e+00 7.441103214000000321e+01 4.695921646000000038e+01 -1.486530338999999978e+00 1.013771455999999960e+00 1.527102315999999904e+00 0.000000000000000000e+00 5.237778617000000275e-02 0.000000000000000000e+00
3.325408399999999801e+03 9.688582207999999696e+00 9.704060647000000372e+00 9.612466242000000705e+01 3.536824035000000066e+01 -1.773810934999999978e+00 7.265812122000000484e-01 1.902384816999999950e+00 0.000000000000000000e+00 6.082847520000000258e-02 0.000000000000000000e+00
3.326552599999999984e+03 9.690437418000000136e+00 9.709331490000000286e+00 1.002403244000000058e+02 3.376208952999999724e+01 -1.823166810000000027e+00 6.771513751000000081e-01 1.971984758000000060e+00 0.000000000000000000e+00 6.082847520000000258e-02 0.000000000000000000e+00
3.337466100000000097e+03 9.708309701999999319e+00 9.759526088999999516e+00 8.183094341000000327e+01 4.211848300999999850e+01 1.586721113000000072e+00 -8.941849420999999909e-01 2.050297394000000217e+00 0.000000000000000000e+00 -5.778454360999999567e-03 0.000000000000000000e+00
3.337866100000000188e+03 9.709093746000000635e+00 9.761024815000000743e+00 8.056844447999999659e+01 4.284066717000000324e+01 1.569526229000000050e+00 -9.112754599000000288e-01 2.047986011999999967e+00 0.000000000000000000e+00 -5.778454360999999567e-03 0.000000000000000000e+00
3.344126099999999951e+03 9.723140439999999884e+00 9.781436138000000113e+00 6.260273518999999709e+01 5.592071463999999992e+01 1.300429497999999962e+00 -1.178114480000000075e+00 2.038263660000000144e+00 0.000000000000000000e+00 2.672234668999999823e-03 0.000000000000000000e+00
3.350776100000000042e+03 9.742657784000000376e+00 9.797977506000000503e+00 4.720817571999999984e+01 7.347346038999999962e+01 1.014567755000000071e+00 -1.461258461999999980e+00 2.082484163999999804e+00 0.000000000000000000e+00 1.112292370000000051e-02 0.000000000000000000e+00
3.357416099999999915e+03 9.768538833999999227e+00 9.810656414000000325e+00 3.563011330999999871e+01 9.475439488000000665e+01 7.291358838000000508e-01 -1.743532019999999960e+00 2.182789892000000176e+00 0.000000000000000000e+00 1.957361272999999860e-02 0.000000000000000000e+00
3.362843800000000101e+03 9.794955630000000468e+00 9.819101635000000883e+00 3.241536647000000215e+01 1.031467140000000029e+02 -6.168797721000000012e-01 1.846791757000000089e+00 2.414096393999999979e+00 0.000000000000000000e+00 1.017564554000000010e-01 0.000000000000000000e+00
3.369453799999999774e+03 9.823474029999999857e+00 9.830650064000000299e+00 4.243118971999999900e+01 8.059399100000000260e+01 -8.983904254000000256e-01 1.565051312000000028e+00 3.113149335000000129e+00 0.000000000000000000e+00 1.102071443999999983e-01 0.000000000000000000e+00
3.376093800000000101e+03 9.845174392000000552e+00 9.845659520999999970e+00 5.623937431000000231e+01 6.169215204999999713e+01 -1.181178751000000027e+00 1.281555699999999964e+00 3.871366914999999853e+00 0.000000000000000000e+00 1.186578333999999957e-01 0.000000000000000000e+00
3.382743800000000192e+03 9.861628244000000265e+00 9.865463119999999364e+00 7.383222938000000113e+01 4.653782554000000005e+01 -1.464392968000000073e+00 9.972449859999999999e-01 4.686883019999999789e+00 0.000000000000000000e+00 1.271085224000000069e-01 0.000000000000000000e+00
3.389403800000000047e+03 9.874282735999999616e+00 9.891789646999999519e+00 9.522674777999999662e+01 3.515266996999999805e+01 -1.748033074999999936e+00 7.122045865999999670e-01 5.559866663000000209e+00 0.000000000000000000e+00 1.355592114999999986e-01 0.000000000000000000e+00
3.390241899999999987e+03 9.875662217000000354e+00 9.895648961999999216e+00 9.818671589000000210e+01 3.398898983000000129e+01 -1.783726982999999988e+00 6.762695077999999471e-01 5.673478839000000384e+00 0.000000000000000000e+00 1.355592114999999986e-01 0.000000000000000000e+00
3.401461499999999887e+03 9.894217165000000591e+00 9.947382082000000736e+00 8.090523799999999710e+01 4.219127859000000313e+01 1.575385028999999992e+00 -9.073147998999999686e-01 5.478386421999999811e+00 0.000000000000000000e+00 -6.956350967999999635e-02 0.000000000000000000e+00
3.401861499999999978e+03 9.895010206000000252e+00 9.948878059000000107e+00 7.965181574000000353e+01 4.292404453999999703e+01 1.558170628000000058e+00 -9.246000797000000215e-01 5.450561018000000146e+00 0.000000000000000000e+00 -6.956350967999999635e-02 0.000000000000000000e+00
3.408121500000000196e+03 9.909225923999999353e+00 9.969220252999999587e+00 6.183018890000000312e+01 5.618998500000000007e+01 1.288768458000000061e+00 -1.194484166999999930e+00 5.041548965999999687e+00 0.000000000000000000e+00 -6.111282065000000346e-02 0.000000000000000000e+00
3.414771499999999833e+03 9.928995358999999965e+00 9.985664786999999265e+00 4.659287721999999832e+01 7.398193727999999680e+01 1.002582246000000010e+00 -1.480858133999999993e+00 4.661603598000000126e+00 0.000000000000000000e+00 -5.266213161999999670e-02 0.000000000000000000e+00
3.421411500000000160e+03 9.955217380000000560e+00 9.998247492999999153e+00 3.517613177999999863e+01 9.554454359999999724e+01 7.168263948999999968e-01 -1.766350866000000019e+00 4.338381305000000410e+00 0.000000000000000000e+00 -4.421144258999999688e-02 0.000000000000000000e+00
3.426839199999999892e+03 9.981955321999999242e+00 1.000661936000000019e+01 3.205694376000000290e+01 1.040925098000000020e+02 -6.170939339000000023e-01 1.856368731000000105e+00 4.331424447999999927e+00 0.000000000000000000e+00 1.074225178000000058e-01 0.000000000000000000e+00
3.433449200000000019e+03 1.001074939000000086e+01 1.001805717999999956e+01 4.209676324000000136e+01 8.141102709999999831e+01 -9.018065960000000159e-01 1.574953711999999895e+00 5.067929640000000013e+00 0.000000000000000000e+00 1.158732068999999976e-01 0.000000000000000000e+00
3.440089199999999892e+03 1.003258869000000075e+01 1.003290862999999966e+01 5.597167165999999838e+01 6.237553230000000326e+01 -1.187811463000000067e+00 1.291781961999999950e+00 5.863769453999999826e+00 0.000000000000000000e+00 1.243238958999999949e-01 0.000000000000000000e+00
3.446739199999999983e+03 1.004909973000000001e+01 1.005248794999999973e+01 7.367416278999999690e+01 4.708305806999999987e+01 -1.474247065999999995e+00 1.007792484999999960e+00 6.716964453000000113e+00 0.000000000000000000e+00 1.327745848999999922e-01 0.000000000000000000e+00
3.447139200000000073e+03 1.004995695999999938e+01 1.005385171000000000e+01 7.486045219999999745e+01 4.628367374999999839e+01 -1.491476468000000111e+00 9.906683156000000157e-01 6.770074286999999913e+00 0.000000000000000000e+00 1.327745848999999922e-01 0.000000000000000000e+00
3.453399199999999837e+03 1.006176817000000057e+01 1.007851025000000078e+01 9.522142275999999583e+01 3.555528559999999771e+01 -1.761113402999999966e+00 7.230705948000000216e-01 7.627683650999999898e+00 0.000000000000000000e+00 1.412252740000000117e-01 0.000000000000000000e+00
3.458836899999999787e+03 1.007018176000000054e+01 1.010501668000000031e+01 1.037876093999999938e+02 3.238746557999999709e+01 1.849646890999999904e+00 -6.214458815000000191e-01 7.953064731000000442e+00 0.000000000000000000e+00 -1.456442852000000010e-01 0.000000000000000000e+00
3.465456900000000132e+03 1.008167101999999993e+01 1.013357191000000057e+01 8.116537037000000510e+01 4.248848238000000066e+01 1.567648173000000034e+00 -9.043096937000000279e-01 7.015360742999999566e+00 0.000000000000000000e+00 -1.371935961000000093e-01 0.000000000000000000e+00
3.472116899999999987e+03 1.009661402999999957e+01 1.015528684999999953e+01 6.217396858000000037e+01 5.642805030000000244e+01 1.283945515999999953e+00 -1.188609755999999962e+00 6.128111943000000394e+00 0.000000000000000000e+00 -1.287429070999999980e-01 0.000000000000000000e+00
3.478766900000000078e+03 1.011624634000000000e+01 1.017168086999999943e+01 4.698145309000000225e+01 7.412282994000000258e+01 1.000668844000000002e+00 -1.472120515000000074e+00 5.298431532999999583e+00 0.000000000000000000e+00 -1.202922181000000007e-01 0.000000000000000000e+00
3.485406899999999951e+03 1.014221213000000077e+01 1.018425120000000028e+01 3.557082727000000233e+01 9.555043068000000517e+01 7.178181568999999485e-01 -1.754756997999999957e+00 4.526150497999999800e+00 0.000000000000000000e+00 -1.118415291000000034e-01 0.000000000000000000e+00
3.487654599999999846e+03 1.015273153000000050e+01 1.018784609000000074e+01 3.255916162999999841e+01 1.036544484000000068e+02 6.220695702999999854e-01 -1.850714234000000014e+00 4.274764293999999687e+00 0.000000000000000000e+00 -1.118415291000000034e-01 0.000000000000000000e+00
3.497444599999999809e+03 1.019704770999999965e+01 1.020408843000000054e+01 4.265028688000000301e+01 8.118133405000000380e+01 -9.119132636000000236e-01 1.581850417000000064e+00 4.421562978999999949e+00 0.000000000000000000e+00 4.554902837000000121e-02 0.000000000000000000e+00
3.504084600000000137e+03 1.021861213000000035e+01 1.021899742999999994e+01 5.665371292999999753e+01 6.207142805000000152e+01 -1.197060078000000027e+00 1.296091187999999894e+00 4.750455480000000286e+00 0.000000000000000000e+00 5.399971740000000103e-02 0.000000000000000000e+00
3.510734599999999773e+03 1.023493451000000043e+01 1.023869739000000045e+01 7.447349468000000172e+01 4.673887945999999971e+01 -1.482636335000000027e+00 1.009509046000000021e+00 5.135999925000000133e+00 0.000000000000000000e+00 6.245040643000000086e-02 0.000000000000000000e+00
3.511134599999999864e+03 1.023578256999999958e+01 1.024007130999999937e+01 7.566647482999999852e+01 4.593818419000000119e+01 -1.499814046000000012e+00 9.922291409000000284e-01 5.160980087999999633e+00 0.000000000000000000e+00 6.245040643000000086e-02 0.000000000000000000e+00
3.517394600000000082e+03 1.024747503999999942e+01 1.026494680000000059e+01 9.612676668999999663e+01 3.520553707999999915e+01 -1.768642033999999974e+00 7.221900881999999688e-01 5.578365327000000207e+00 0.000000000000000000e+00 7.090109545999999374e-02 0.000000000000000000e+00
3.522832300000000032e+03 1.025581354000000012e+01 1.029173946000000051e+01 1.046680013000000002e+02 3.202051491000000283e+01 1.875495144999999919e+00 -6.117539229999999773e-01 5.646230734999999612e+00 0.000000000000000000e+00 -1.344558758999999937e-01 0.000000000000000000e+00
3.529452299999999923e+03 1.026721477999999976e+01 1.032062857999999927e+01 8.172814794999999322e+01 4.199837830999999966e+01 1.589778455000000035e+00 -8.953993525000000231e-01 4.782593184000000441e+00 0.000000000000000000e+00 -1.260051868000000019e-01 0.000000000000000000e+00
3.536112299999999777e+03 1.028207105000000077e+01 1.034258915999999928e+01 6.246688515000000308e+01 5.582450871999999720e+01 1.302335360000000053e+00 -1.180488422000000037e+00 3.969858358000000198e+00 0.000000000000000000e+00 -1.175544978000000046e-01 0.000000000000000000e+00
3.542762299999999868e+03 1.030164171999999922e+01 1.035915126000000086e+01 4.705462375999999836e+01 7.341652345999999341e+01 1.015323865999999908e+00 -1.464789471000000010e+00 3.214580037000000168e+00 0.000000000000000000e+00 -1.091038087999999934e-01 0.000000000000000000e+00
3.549402300000000196e+03 1.032762278000000045e+01 1.037183525999999922e+01 3.547414307999999750e+01 9.475201581999999689e+01 7.287439731999999504e-01 -1.748217283000000011e+00 2.516589208000000077e+00 0.000000000000000000e+00 -1.006531197999999960e-01 0.000000000000000000e+00
3.550958000000000084e+03 1.033482794000000027e+01 1.037437524000000089e+01 3.331118527999999657e+01 1.002950261000000012e+02 6.615997961999999788e-01 -1.814815649000000031e+00 2.360003149000000189e+00 0.000000000000000000e+00 -1.006531197999999960e-01 0.000000000000000000e+00
3.561440000000000055e+03 1.038283213000000060e+01 1.039181759000000049e+01 4.221245600999999681e+01 8.068681356000000449e+01 -8.943966142000000508e-01 1.562264246000000023e+00 1.964096365000000066e+00 0.000000000000000000e+00 -1.480890451000000003e-02 0.000000000000000000e+00
3.568079999999999927e+03 1.040464163999999947e+01 1.040680343000000008e+01 5.596985481000000107e+01 6.181504533999999751e+01 -1.177524012999999981e+00 1.279814274999999890e+00 1.892216684000000093e+00 0.000000000000000000e+00 -6.358215476000000227e-03 0.000000000000000000e+00
3.568469999999999800e+03 1.040574160000000070e+01 1.040781572000000033e+01 5.689480910000000335e+01 6.082328099000000066e+01 -1.194153669999999945e+00 1.263171229999999978e+00 1.889736979999999900e+00 0.000000000000000000e+00 -6.358215476000000227e-03 0.000000000000000000e+00
3.574730000000000018e+03 1.042117073000000005e+01 1.042655758000000077e+01 7.351636062000000038e+01 4.667691350999999855e+01 -1.461077814000000030e+00 9.965512968999999943e-01 1.876385366000000054e+00 0.000000000000000000e+00 2.092473553000000035e-03 0.000000000000000000e+00
3.581389999999999873e+03 1.043387637000000012e+01 1.045279131999999933e+01 9.486898666999999818e+01 3.529400882000000195e+01 -1.745058015999999990e+00 7.125604130999999564e-01 1.916771425999999945e+00 0.000000000000000000e+00 1.054316257999999944e-02 0.000000000000000000e+00
3.586827699999999822e+03 1.044232543000000035e+01 1.047946727999999972e+01 1.033011850000000038e+02 3.221765216000000009e+01 1.850065810000000033e+00 -6.255146473999999568e-01 1.867500651999999928e+00 0.000000000000000000e+00 -5.812444309999999920e-02 0.000000000000000000e+00
3.593447700000000168e+03 1.045387619999999984e+01 1.050813231999999964e+01 8.068284744999999702e+01 4.238933731000000193e+01 1.566639895000000005e+00 -9.109156081999999488e-01 1.509171505999999940e+00 0.000000000000000000e+00 -4.967375406999999937e-02 0.000000000000000000e+00
3.600107700000000023e+03 1.046891983000000081e+01 1.052987167000000035e+01 6.171443823999999978e+01 5.643388559000000271e+01 1.281501417000000087e+00 -1.197766125000000015e+00 1.204798341999999911e+00 0.000000000000000000e+00 -4.122306505000000038e-02 0.000000000000000000e+00
3.606757700000000114e+03 1.048871405999999951e+01 1.054624882999999969e+01 4.656396266000000139e+01 7.426736678000000325e+01 9.967910803999999736e-01 -1.483820723000000008e+00 9.571183693999999464e-01 0.000000000000000000e+00 -3.277237602000000055e-02 0.000000000000000000e+00
3.613397699999999986e+03 1.051492992999999920e+01 1.055878608999999990e+01 3.521433807999999743e+01 9.586719553999999732e+01 7.125088840000000090e-01 -1.768993666999999936e+00 7.659625734999999658e-01 0.000000000000000000e+00 -2.432168699000000073e-02 0.000000000000000000e+00
3.615105399999999918e+03 1.052291757999999966e+01 1.056153426000000017e+01 3.290569130000000087e+01 1.020346291999999977e+02 6.393953076999999707e-01 -1.842550335000000095e+00 7.244284286000000073e-01 0.000000000000000000e+00 -2.432168699000000073e-02 0.000000000000000000e+00
3.625435399999999845e+03 1.057031199999999949e+01 1.057853788000000073e+01 4.226977909000000011e+01 8.161087057000000300e+01 -9.087285797999999915e-01 1.582868790000000025e+00 6.992647958000000052e-01 0.000000000000000000e+00 8.574260074000000786e-03 0.000000000000000000e+00
3.625815399999999954e+03 1.057173114999999974e+01 1.057928444000000034e+01 4.296664997999999969e+01 8.041409278000000427e+01 -9.251421811000000162e-01 1.566546454999999893e+00 7.025230147000000036e-01 0.000000000000000000e+00 8.574260074000000786e-03 0.000000000000000000e+00
3.632075400000000172e+03 1.059205352000000033e+01 1.059335875000000016e+01 5.624190912000000253e+01 6.247914056999999843e+01 -1.195531450999999912e+00 1.298359717999999940e+00 7.826475870000000334e-01 0.000000000000000000e+00 1.702494909999999889e-02 0.000000000000000000e+00
3.638725399999999809e+03 1.060848243999999951e+01 1.061291650999999980e+01 7.405238959999999793e+01 4.710809947999999991e+01 -1.482766258999999920e+00 1.013028915000000030e+00 9.223125738999999879e-01 0.000000000000000000e+00 2.547563812999999872e-02 0.000000000000000000e+00
3.645385400000000118e+03 1.062108549999999951e+01 1.063894503999999941e+01 9.571845462999999654e+01 3.551953277999999870e+01 -1.770433004999999893e+00 7.269620972000000458e-01 1.118428769999999961e+00 0.000000000000000000e+00 3.392632715999999854e-02 0.000000000000000000e+00
3.650823100000000068e+03 1.062945541999999932e+01 1.066549791999999997e+01 1.043277286999999944e+02 3.230779933000000170e+01 1.859695698999999980e+00 -6.158849574000000437e-01 1.235575598000000053e+00 0.000000000000000000e+00 -9.949075716000000541e-03 0.000000000000000000e+00
3.657443099999999959e+03 1.064088575999999975e+01 1.069414261000000010e+01 8.157843755999999757e+01 4.233048972000000276e+01 1.576791744999999967e+00 -8.980393319999999679e-01 1.196163799000000028e+00 0.000000000000000000e+00 -1.498386686000000067e-03 0.000000000000000000e+00
3.664103099999999813e+03 1.065575516000000000e+01 1.071594621000000025e+01 6.247131000000000256e+01 5.618179157000000146e+01 1.292178381999999903e+00 -1.181627565000000102e+00 1.212634997000000103e+00 0.000000000000000000e+00 6.952302343000000412e-03 0.000000000000000000e+00
3.670753099999999904e+03 1.067529996000000025e+01 1.073241462999999918e+01 4.717534565999999785e+01 7.377899084000000585e+01 1.007992371000000054e+00 -1.464429688000000063e+00 1.285317633000000015e+00 0.000000000000000000e+00 1.540299137000000068e-02 0.000000000000000000e+00
3.677393099999999777e+03 1.070117420000000052e+01 1.074504416000000084e+01 3.567349337000000276e+01 9.509976910000000316e+01 7.242337116999999491e-01 -1.746360936000000086e+00 1.414042691999999990e+00 0.000000000000000000e+00 2.385368040000000051e-02 0.000000000000000000e+00
3.677691600000000108e+03 1.070251402999999968e+01 1.074554099000000029e+01 3.524493363999999929e+01 9.614614095999999677e+01 7.114772495000000196e-01 -1.759072411000000002e+00 1.421163015000000085e+00 0.000000000000000000e+00 2.385368040000000051e-02 0.000000000000000000e+00
3.689430800000000090e+03 1.075594268999999947e+01 1.076497471000000061e+01 4.262763473999999775e+01 8.080790815000000293e+01 -9.062497585000000022e-01 1.573523798000000085e+00 2.173058286999999922e+00 0.000000000000000000e+00 8.711753166999999798e-02 0.000000000000000000e+00
3.689810800000000199e+03 1.075735006000000027e+01 1.076572870999999942e+01 4.332255413000000033e+01 7.961824147000000096e+01 -9.224854628999999973e-01 1.557177980999999933e+00 2.206162948999999873e+00 0.000000000000000000e+00 8.711753166999999798e-02 0.000000000000000000e+00
3.696070799999999963e+03 1.077753350000000054e+01 1.077995072999999948e+01 5.654620632999999685e+01 6.180305676999999775e+01 -1.189944150999999950e+00 1.288596684999999908e+00 2.777962556999999943e+00 0.000000000000000000e+00 9.556822069999999780e-02 0.000000000000000000e+00
3.702720800000000054e+03 1.079389480999999940e+01 1.079973073999999933e+01 7.426167426000000660e+01 4.656463045999999650e+01 -1.474065798999999899e+00 1.002850183000000062e+00 3.439934456000000029e+00 0.000000000000000000e+00 1.040189096999999951e-01 0.000000000000000000e+00
3.709380799999999908e+03 1.080647528000000079e+01 1.082606408999999914e+01 9.579108585999999548e+01 3.511439931999999686e+01 -1.758614702000000030e+00 7.163701422999999568e-01 4.159142997000000008e+00 0.000000000000000000e+00 1.124695988000000008e-01 0.000000000000000000e+00
3.714818499999999858e+03 1.081484464999999950e+01 1.085290724000000040e+01 1.042623461999999961e+02 3.198408501999999842e+01 1.871689740999999962e+00 -6.156454314000000538e-01 4.522850766000000355e+00 0.000000000000000000e+00 -4.881400685000000100e-02 0.000000000000000000e+00
3.721438500000000204e+03 1.082629294000000009e+01 1.088180471999999988e+01 8.137424122000000182e+01 4.202215953999999698e+01 1.585766789000000010e+00 -9.006028573000000037e-01 4.226156016000000015e+00 0.000000000000000000e+00 -4.036331782000000118e-02 0.000000000000000000e+00
3.728098500000000058e+03 1.084121743999999943e+01 1.090373890999999951e+01 6.216779518999999965e+01 5.592638386000000139e+01 1.298116186999999977e+00 -1.187010265999999925e+00 3.983789665000000202e+00 0.000000000000000000e+00 -3.191262879000000136e-02 0.000000000000000000e+00
3.734748500000000149e+03 1.086088619999999949e+01 1.092026360000000018e+01 4.681302600000000069e+01 7.361388381999999808e+01 1.010897496999999978e+00 -1.472625692000000042e+00 3.798023399999999938e+00 0.000000000000000000e+00 -2.346193976000000153e-02 0.000000000000000000e+00
3.741388500000000022e+03 1.088700230000000069e+01 1.093290982000000078e+01 3.529270053999999845e+01 9.506214484999999570e+01 7.241107203000000103e-01 -1.757363524000000066e+00 3.668688207999999840e+00 0.000000000000000000e+00 -1.501125072999999997e-02 0.000000000000000000e+00
3.743096199999999953e+03 1.089497622999999926e+01 1.093568111000000087e+01 3.294552885000000231e+01 1.011896626000000055e+02 6.503529993000000120e-01 -1.830806377999999901e+00 3.643053495000000197e+00 0.000000000000000000e+00 -1.501125072999999997e-02 0.000000000000000000e+00
3.747166200000000117e+03 1.091539876000000042e+01 1.094186533999999966e+01 3.253924204999999859e+01 1.022817258999999979e+02 -6.272939503000000139e-01 1.831669224000000096e+00 3.829171894999999992e+00 0.000000000000000000e+00 1.163676255999999964e-01 0.000000000000000000e+00
3.753426199999999881e+03 1.094245628000000004e+01 1.095281916000000066e+01 4.207104363999999919e+01 8.101130324000000371e+01 -8.953761599999999765e-01 1.566040703000000089e+00 4.584074914000000334e+00 0.000000000000000000e+00 1.248183145999999938e-01 0.000000000000000000e+00
3.760066200000000208e+03 1.096432631000000057e+01 1.096774182000000053e+01 5.584960690999999855e+01 6.208826137999999872e+01 -1.179731923999999932e+00 1.283759668999999937e+00 5.439309577999999590e+00 0.000000000000000000e+00 1.332690036999999994e-01 0.000000000000000000e+00
3.766716199999999844e+03 1.098088259000000022e+01 1.098740579000000039e+01 7.343365844000000209e+01 4.689653785000000141e+01 -1.464515940000000072e+00 1.000664682000000028e+00 6.351988878000000227e+00 0.000000000000000000e+00 1.417196927000000106e-01 0.000000000000000000e+00
3.773376200000000154e+03 1.099359733000000006e+01 1.101351642999999925e+01 9.484028528000000335e+01 3.545772958999999958e+01 -1.749728206999999980e+00 7.168407878000000455e-01 7.322281828000000381e+00 0.000000000000000000e+00 1.501703816999999941e-01 0.000000000000000000e+00
3.775728900000000067e+03 1.099738052999999915e+01 1.102458619999999989e+01 1.033105019999999996e+02 3.232103109999999901e+01 -1.850482921000000003e+00 6.163927290999999808e-01 7.675587684999999993e+00 0.000000000000000000e+00 1.501703816999999941e-01 0.000000000000000000e+00
3.785433899999999994e+03 1.101359015999999968e+01 1.106863975999999994e+01 8.076353890000000035e+01 4.251393836999999820e+01 1.563093263000000066e+00 -9.098796475000000550e-01 6.895621275999999966e+00 0.000000000000000000e+00 -1.187643604000000047e-01 0.000000000000000000e+00
3.792093899999999849e+03 1.102861161000000045e+01 1.109032707999999978e+01 6.183437697000000099e+01 5.653709984000000333e+01 1.279154998999999959e+00 -1.195590890999999933e+00 6.131109815000000296e+00 0.000000000000000000e+00 -1.103136712999999991e-01 0.000000000000000000e+00
3.798743899999999940e+03 1.104835605000000065e+01 1.110668186000000013e+01 4.670713906000000293e+01 7.433408910999999364e+01 9.956430732000000061e-01 -1.480508589999999902e+00 5.423982450999999649e+00 0.000000000000000000e+00 -1.018629823000000018e-01 0.000000000000000000e+00
3.799123900000000049e+03 1.104966145000000033e+01 1.110748934999999982e+01 4.595660664999999767e+01 7.546547617000000230e+01 9.794422104000000129e-01 -1.496825789000000073e+00 5.385274518000000121e+00 0.000000000000000000e+00 -1.018629823000000018e-01 0.000000000000000000e+00
